[Account_Value],[Account_Name],[Account_Description],[Account_Type],[Account_Sign],[Account_Document],[Account_Summary],[Default_Account],[Account_Parent],[Balance Sheet],[Balance Sheet_Name],[US 1120 Balance Sheet],US 1120 Balance Sheet_Name,[Profit & Loss],[Profit & Loss_Name],[US 1120 Income Statement],[US 1120 Income Statement_Name],[Cash Flow],[Cash Flow_Name]
9525,Anteil für Konto 0925 Teilhafter,Anteil für Konto 0925 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9526,Anteil für Konto 0926 Teilhafter,Anteil für Konto 0926 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9527,Anteil für Konto 0927 Teilhafter,Anteil für Konto 0927 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9528,Anteil für Konto 0928 Teilhafter,Anteil für Konto 0928 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9529,Anteil für Konto 0929 Teilhafter,Anteil für Konto 0929 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9530,Anteil für Konto 0830 Teilhafter,Anteil für Konto 0830 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9531,Anteil für Konto 0831 Teilhafter,Anteil für Konto 0831 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9532,Anteil für Konto 0832 Teilhafter,Anteil für Konto 0832 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9533,Anteil für Konto 0833 Teilhafter,Anteil für Konto 0833 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9534,Anteil für Konto 0834 Teilhafter,Anteil für Konto 0834 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9535,Anteil für Konto 0835 Teilhafter,Anteil für Konto 0835 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9536,Anteil für Konto 0836 Teilhafter,Anteil für Konto 0836 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9537,Anteil für Konto 0837 Teilhafter,Anteil für Konto 0837 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9538,Anteil für Konto 0838 Teilhafter,Anteil für Konto 0838 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9539,Anteil für Konto 0839 Teilhafter,Anteil für Konto 0839 Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9540,Anteil für Konto 0810 Vollhafter,Anteil für Konto 0810 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9541,Anteil für Konto 0811 Vollhafter,Anteil für Konto 0811 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9542,Anteil für Konto 0812 Vollhafter,Anteil für Konto 0812 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9543,Anteil für Konto 0813 Vollhafter,Anteil für Konto 0813 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9544,Anteil für Konto 0814 Vollhafter,Anteil für Konto 0814 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9545,Anteil für Konto 0815 Vollhafter,Anteil für Konto 0815 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9546,Anteil für Konto 0816 Vollhafter,Anteil für Konto 0816 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9547,Anteil für Konto 0817 Vollhafter,Anteil für Konto 0817 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9548,Anteil für Konto 0818 Vollhafter,Anteil für Konto 0818 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9549,Anteil für Konto 0819 Vollhafter,Anteil für Konto 0819 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9550,Anteil für Konto 9810 Vollhafter,Anteil für Konto 9810 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9551,Anteil für Konto 9811 Vollhafter,Anteil für Konto 9811 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9552,Anteil für Konto 9812 Vollhafter,Anteil für Konto 9812 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9553,Anteil für Konto 9813 Vollhafter,Anteil für Konto 9813 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9554,Anteil für Konto 9814 Vollhafter,Anteil für Konto 9814 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9555,Anteil für Konto 9815 Vollhafter,Anteil für Konto 9815 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9556,Anteil für Konto 9816 Vollhafter,Anteil für Konto 9816 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9557,Anteil für Konto 9817 Vollhafter,Anteil für Konto 9817 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9558,Anteil für Konto 9818 Vollhafter,Anteil für Konto 9818 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9559,Anteil für Konto 9819 Vollhafter,Anteil für Konto 9819 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9560,Anteil für Konto 9820 Vollhafter,Anteil für Konto 9820 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9561,Anteil für Konto 9821 Vollhafter,Anteil für Konto 9821 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9562,Anteil für Konto 9822 Vollhafter,Anteil für Konto 9822 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9563,Anteil für Konto 9823 Vollhafter,Anteil für Konto 9823 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9564,Anteil für Konto 9824 Vollhafter,Anteil für Konto 9824 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9565,Anteil für Konto 9825 Vollhafter,Anteil für Konto 9825 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9566,Anteil für Konto 9826 Vollhafter,Anteil für Konto 9826 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9567,Anteil für Konto 9827 Vollhafter,Anteil für Konto 9827 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9568,Anteil für Konto 9828 Vollhafter,Anteil für Konto 9828 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9569,Anteil für Konto 9829 Vollhafter,Anteil für Konto 9829 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9570,Anteil für Konto 0870 Vollhafter,Anteil für Konto 0870 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9571,Anteil für Konto 0871 Vollhafter,Anteil für Konto 0871 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9572,Anteil für Konto 0872 Vollhafter,Anteil für Konto 0872 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9573,Anteil für Konto 0873 Vollhafter,Anteil für Konto 0873 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9574,Anteil für Konto 0874 Vollhafter,Anteil für Konto 0874 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9575,Anteil für Konto 0875 Vollhafter,Anteil für Konto 0875 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9576,Anteil für Konto 0876 Vollhafter,Anteil für Konto 0876 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9577,Anteil für Konto 0877 Vollhafter,Anteil für Konto 0877 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9578,Anteil für Konto 0878 Vollhafter,Anteil für Konto 0878 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9579,Anteil für Konto 0879 Vollhafter,Anteil für Konto 0879 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9580,Anteil für Konto 0880 Vollhafter,Anteil für Konto 0880 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9581,Anteil für Konto 0881 Vollhafter,Anteil für Konto 0881 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9582,Anteil für Konto 0882 Vollhafter,Anteil für Konto 0882 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9583,Anteil für Konto 0883 Vollhafter,Anteil für Konto 0883 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9584,Anteil für Konto 0884 Vollhafter,Anteil für Konto 0884 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9585,Anteil für Konto 0885 Vollhafter,Anteil für Konto 0885 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9586,Anteil für Konto 0886 Vollhafter,Anteil für Konto 0886 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9587,Anteil für Konto 0887 Vollhafter,Anteil für Konto 0887 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9588,Anteil für Konto 0888 Vollhafter,Anteil für Konto 0888 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9589,Anteil für Konto 0889 Vollhafter,Anteil für Konto 0889 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9590,Anteil für Konto 0890 Vollhafter,Anteil für Konto 0890 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9591,Anteil für Konto 0891 Vollhafter,Anteil für Konto 0891 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9592,Anteil für Konto 0892 Vollhafter,Anteil für Konto 0892 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9593,Anteil für Konto 0893 Vollhafter,Anteil für Konto 0893 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9594,Anteil für Konto 0894 Vollhafter,Anteil für Konto 0894 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9595,Anteil für Konto 0895 Vollhafter,Anteil für Konto 0895 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9596,Anteil für Konto 0896 Vollhafter,Anteil für Konto 0896 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9597,Anteil für Konto 0897 Vollhafter,Anteil für Konto 0897 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9598,Anteil für Konto 0898 Vollhafter,Anteil für Konto 0898 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9599,Anteil für Konto 0899 Vollhafter,Anteil für Konto 0899 Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9600,Name des Gesellschafters Vollhafter,Name des Gesellschafters Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9601,Name des Gesellschafters Vollhafter,Name des Gesellschafters Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9602,Name des Gesellschafters Vollhafter,Name des Gesellschafters Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9603,Name des Gesellschafters Vollhafter,Name des Gesellschafters Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9604,Name des Gesellschafters Vollhafter,Name des Gesellschafters Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9605,Name des Gesellschafters Vollhafter,Name des Gesellschafters Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9606,Name des Gesellschafters Vollhafter,Name des Gesellschafters Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9607,Name des Gesellschafters Vollhafter,Name des Gesellschafters Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9608,Name des Gesellschafters Vollhafter,Name des Gesellschafters Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9609,Name des Gesellschafters Vollhafter,Name des Gesellschafters Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9610,Tätigkeitsvergütung Vollhafter,Tätigkeitsvergütung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9611,Tätigkeitsvergütung Vollhafter,Tätigkeitsvergütung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9612,Tätigkeitsvergütung Vollhafter,Tätigkeitsvergütung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9613,Tätigkeitsvergütung Vollhafter,Tätigkeitsvergütung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9614,Tätigkeitsvergütung Vollhafter,Tätigkeitsvergütung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9615,Tätigkeitsvergütung Vollhafter,Tätigkeitsvergütung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9616,Tätigkeitsvergütung Vollhafter,Tätigkeitsvergütung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9617,Tätigkeitsvergütung Vollhafter,Tätigkeitsvergütung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9618,Tätigkeitsvergütung Vollhafter,Tätigkeitsvergütung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9619,Tätigkeitsvergütung Vollhafter,Tätigkeitsvergütung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9620,Tantieme Vollhafter,Tantieme Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9621,Tantieme Vollhafter,Tantieme Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9622,Tantieme Vollhafter,Tantieme Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9623,Tantieme Vollhafter,Tantieme Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9624,Tantieme Vollhafter,Tantieme Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9625,Tantieme Vollhafter,Tantieme Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9626,Tantieme Vollhafter,Tantieme Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9627,Tantieme Vollhafter,Tantieme Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9628,Tantieme Vollhafter,Tantieme Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9629,Tantieme Vollhafter,Tantieme Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9630,Darlehensverzinsung Vollhafter,Darlehensverzinsung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9631,Darlehensverzinsung Vollhafter,Darlehensverzinsung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9632,Darlehensverzinsung Vollhafter,Darlehensverzinsung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9633,Darlehensverzinsung Vollhafter,Darlehensverzinsung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9634,Darlehensverzinsung Vollhafter,Darlehensverzinsung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9635,Darlehensverzinsung Vollhafter,Darlehensverzinsung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9636,Darlehensverzinsung Vollhafter,Darlehensverzinsung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9637,Darlehensverzinsung Vollhafter,Darlehensverzinsung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9638,Darlehensverzinsung Vollhafter,Darlehensverzinsung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9639,Darlehensverzinsung Vollhafter,Darlehensverzinsung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9640,Gebrauchsüberlassung Vollhafter,Gebrauchsüberlassung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9641,Gebrauchsüberlassung Vollhafter,Gebrauchsüberlassung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9642,Gebrauchsüberlassung Vollhafter,Gebrauchsüberlassung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9643,Gebrauchsüberlassung Vollhafter,Gebrauchsüberlassung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9644,Gebrauchsüberlassung Vollhafter,Gebrauchsüberlassung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9645,Gebrauchsüberlassung Vollhafter,Gebrauchsüberlassung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9646,Gebrauchsüberlassung Vollhafter,Gebrauchsüberlassung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9647,Gebrauchsüberlassung Vollhafter,Gebrauchsüberlassung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9648,Gebrauchsüberlassung Vollhafter,Gebrauchsüberlassung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9649,Gebrauchsüberlassung Vollhafter,Gebrauchsüberlassung Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9650,Sonstige Vergütungen Vollhafter,Sonstige Vergütungen Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9651,Sonstige Vergütungen Vollhafter,Sonstige Vergütungen Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9652,Sonstige Vergütungen Vollhafter,Sonstige Vergütungen Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9653,Sonstige Vergütungen Vollhafter,Sonstige Vergütungen Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9654,Sonstige Vergütungen Vollhafter,Sonstige Vergütungen Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9655,Sonstige Vergütungen Vollhafter,Sonstige Vergütungen Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9656,Sonstige Vergütungen Vollhafter,Sonstige Vergütungen Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9657,Sonstige Vergütungen Vollhafter,Sonstige Vergütungen Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9658,Sonstige Vergütungen Vollhafter,Sonstige Vergütungen Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9659,Sonstige Vergütungen Vollhafter,Sonstige Vergütungen Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9690,Restanteil Vollhafter,Restanteil Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9691,Restanteil Vollhafter,Restanteil Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9692,Restanteil Vollhafter,Restanteil Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9693,Restanteil Vollhafter,Restanteil Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9694,Restanteil Vollhafter,Restanteil Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9695,Restanteil Vollhafter,Restanteil Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9696,Restanteil Vollhafter,Restanteil Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9697,Restanteil Vollhafter,Restanteil Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9698,Restanteil Vollhafter,Restanteil Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9699,Restanteil Vollhafter,Restanteil Vollhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9700,Name des Gesellschafters Teilhafter,Name des Gesellschafters Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9701,Name des Gesellschafters Teilhafter,Name des Gesellschafters Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9702,Name des Gesellschafters Teilhafter,Name des Gesellschafters Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9703,Name des Gesellschafters Teilhafter,Name des Gesellschafters Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9704,Name des Gesellschafters Teilhafter,Name des Gesellschafters Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9705,Name des Gesellschafters Teilhafter,Name des Gesellschafters Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9706,Name des Gesellschafters Teilhafter,Name des Gesellschafters Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9707,Name des Gesellschafters Teilhafter,Name des Gesellschafters Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9708,Name des Gesellschafters Teilhafter,Name des Gesellschafters Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9709,Name des Gesellschafters Teilhafter,Name des Gesellschafters Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9710,Tätigkeitsvergütung Teilhafter,Tätigkeitsvergütung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9711,Tätigkeitsvergütung Teilhafter,Tätigkeitsvergütung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9712,Tätigkeitsvergütung Teilhafter,Tätigkeitsvergütung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9713,Tätigkeitsvergütung Teilhafter,Tätigkeitsvergütung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9714,Tätigkeitsvergütung Teilhafter,Tätigkeitsvergütung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9715,Tätigkeitsvergütung Teilhafter,Tätigkeitsvergütung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9716,Tätigkeitsvergütung Teilhafter,Tätigkeitsvergütung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9717,Tätigkeitsvergütung Teilhafter,Tätigkeitsvergütung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9718,Tätigkeitsvergütung Teilhafter,Tätigkeitsvergütung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9719,Tätigkeitsvergütung Teilhafter,Tätigkeitsvergütung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9720,Tantieme Teilhafter,Tantieme Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9721,Tantieme Teilhafter,Tantieme Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9722,Tantieme Teilhafter,Tantieme Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9723,Tantieme Teilhafter,Tantieme Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9724,Tantieme Teilhafter,Tantieme Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9725,Tantieme Teilhafter,Tantieme Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9726,Tantieme Teilhafter,Tantieme Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9727,Tantieme Teilhafter,Tantieme Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9728,Tantieme Teilhafter,Tantieme Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9729,Tantieme Teilhafter,Tantieme Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9730,Darlehensverzinsung Teilhafter,Darlehensverzinsung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9731,Darlehensverzinsung Teilhafter,Darlehensverzinsung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9732,Darlehensverzinsung Teilhafter,Darlehensverzinsung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9733,Darlehensverzinsung Teilhafter,Darlehensverzinsung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9734,Darlehensverzinsung Teilhafter,Darlehensverzinsung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9735,Darlehensverzinsung Teilhafter,Darlehensverzinsung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9736,Darlehensverzinsung Teilhafter,Darlehensverzinsung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9737,Darlehensverzinsung Teilhafter,Darlehensverzinsung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9738,Darlehensverzinsung Teilhafter,Darlehensverzinsung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9739,Darlehensverzinsung Teilhafter,Darlehensverzinsung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9740,Gebrauchsüberlassung Teilhafter,Gebrauchsüberlassung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9741,Gebrauchsüberlassung Teilhafter,Gebrauchsüberlassung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9742,Gebrauchsüberlassung Teilhafter,Gebrauchsüberlassung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9743,Gebrauchsüberlassung Teilhafter,Gebrauchsüberlassung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9744,Gebrauchsüberlassung Teilhafter,Gebrauchsüberlassung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9745,Gebrauchsüberlassung Teilhafter,Gebrauchsüberlassung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9746,Gebrauchsüberlassung Teilhafter,Gebrauchsüberlassung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9747,Gebrauchsüberlassung Teilhafter,Gebrauchsüberlassung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9748,Gebrauchsüberlassung Teilhafter,Gebrauchsüberlassung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9749,Gebrauchsüberlassung Teilhafter,Gebrauchsüberlassung Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9750,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9751,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9752,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9753,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9754,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9755,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9756,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9757,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9758,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9759,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9760,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9761,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9762,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
9763,Sonstige Vergütungen Teilhafter,Sonstige Vergütungen Teilhafter,Owner's Equity,,,No,,KK9c,,,,,,,,,,
